,asin,name,Rating,date,verified,Title,Review,helpfulVotes,brand,item_title,url,image,overall_rating,reviewUrl,totalReviews,price,originalPrice
12339,B06XRJXL3R,Tiana Rose,5,29-Jun-19,True,I’m happy,"Came fully charged, everything is working great!",2.0,Apple,Apple iPhone 7 Plus 256GB Unlocked GSM Quad-Core Phone - Black (Renewed),https://www.amazon.com/Apple-iPhone-256GB-Unlocked-Quad-Core/dp/B06XRJXL3R,https://m.media-amazon.com/images/I/71b4kAq+5QL._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B06XRJXL3R,153,324.0,549.99
10234,B01LYHIUQ7,David L. Heilhecker,3,29-Jun-19,True,Battery is Dead on Arrival,Battery was dead when I got it.. I charged it to full capacity and then unplugged the charger and the battery went down to zero in a few minutes. Took it to the Apple store and they said the battery was defective and charged me 49 dollars to replace it.,4.0,Apple,"Apple iPhone 6S, 32GB, Silver - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-6S-Unlocked-32GB/dp/B01LYHIUQ7,https://m.media-amazon.com/images/I/61MEfPZB7-L._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B01LYHIUQ7,46,152.95,0.0
17847,B079HB518K,V F,1,29-Jun-19,True,Horrible cellphone,Horrible service. Don’t buy any cellphone from this seller. I received a cellphone that doesn’t look good and the camera doesn’t work and make weird sound. The only positive thing is that the cellphone arrived before it supposed to,8.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-32GB/dp/B079HB518K,https://m.media-amazon.com/images/I/71x3e0x+M2L._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B079HB518K,243,199.0,206.9
24968,B07RT1X4FJ,Mauricio Cordero,1,29-Jun-19,True,Eh wouldn’t buy again,One - It comes in a weird box Two it had more scuffs and scratches than I’d like for the price 3 - I had to return it because of how over all lame it came and how it showed up/ battery was pretty warn/scratches/ and I didn’t get the awesome feeling of unboxing it..,56.0,Apple,"Apple iPhone XS, 256GB, Gray - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-XS-256GB-Gray/dp/B07RT1X4FJ,https://m.media-amazon.com/images/I/61xa10dafvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07RT1X4FJ,198,573.77,0.0
11999,B06XGLHP8V,RebellousRose,1,29-Jun-19,True,Speaker issues,The speaker worked very poorly. You can barely hear someone speak even when the volume is all the way up,1.0,Apple,"Apple iPhone 7 Plus, GSM Unlocked, 128GB - Rose Gold (Renewed)",https://www.amazon.com/Apple-iPhone-Plus-Unlocked-128GB/dp/B06XGLHP8V,https://m.media-amazon.com/images/I/51SEopmY8HL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B06XGLHP8V,83,288.0,0.0
21964,B07KKL5KGG,Mauricio Cordero,1,29-Jun-19,True,Eh wouldn’t buy again,One - It comes in a weird box Two it had more scuffs and scratches than I’d like for the price 3 - I had to return it because of how over all lame it came and how it showed up/ battery was pretty warn/scratches/ and I didn’t get the awesome feeling of unboxing it..,56.0,Apple,"Apple iPhone XS, 256GB, Gold - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-Renewed/dp/B07KKL5KGG,https://m.media-amazon.com/images/I/41+2tWGDs3L._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07KKL5KGG,198,574.99,0.0
12316,B06XRJQX91,Bernard Yu,2,29-Jun-18,True,Certified refurbished iPhone 6S has unusable battery,The delivery was faster than expected by a week. But the phone itself has scratches at the top part. Worse still is the battery that died off very quickly. Although phone is cheap but battery is already unusable and has to be replaced.,2.0,Apple,"Apple iPhone 6S, 64GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Unlocked-Dual-Core-Camera/dp/B06XRJQX91,https://m.media-amazon.com/images/I/61+mrwyL24L._AC_UY218_ML3_.jpg,3.6,https://www.amazon.com/product-reviews/B06XRJQX91,427,158.88,271.84
14787,B0731HBTZ7,Barb,5,29-Jul-17,True,Great product.,Fast service! Great product.,4.0,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)",https://www.amazon.com/Apple-iPhone-32GB-Rose-Renewed/dp/B0731HBTZ7,https://m.media-amazon.com/images/I/51cRE43zKwL._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B0731HBTZ7,452,199.95,210.0
19303,B07D6TQP6F,Ari Thomas,3,29-Jan-19,True,Discounted iPhone X,"If you're looking for hundreds of dollars off an iPhone X this is the way to do it. The phone functions perfectly, battery health states it is 96%. Screen is in like new condition. I've always purchased refurb'd products from laptops to tablets to phones. Upon receiving this device I was a little disappointed regarding the description in comparison to the product I received. ""The products will have minimal to no signs of wear, no visible cosmetic imperfections when held 12 inches away"" The scratch on the lens that I've included a picture of wouldn't show up very well on my iPhone 6s's camera but I couldn't get it to focus on the back glass of the iPhone X with my horrific barracks lighting. The scratch I can visibly see when the phone is resting on a table in front of me.",26.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-AT-256GB-Refurbished/dp/B07D6TQP6F,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07D6TQP6F,436,476.0,0.0
16566,B0775451TT,Ari Thomas,3,29-Jan-19,True,Discounted iPhone X,"If you're looking for hundreds of dollars off an iPhone X this is the way to do it. The phone functions perfectly, battery health states it is 96%. Screen is in like new condition. I've always purchased refurb'd products from laptops to tablets to phones. Upon receiving this device I was a little disappointed regarding the description in comparison to the product I received. ""The products will have minimal to no signs of wear, no visible cosmetic imperfections when held 12 inches away"" The scratch on the lens that I've included a picture of wouldn't show up very well on my iPhone 6s's camera but I couldn't get it to focus on the back glass of the iPhone X with my horrific barracks lighting. The scratch I can visibly see when the phone is resting on a table in front of me.",26.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256GB/dp/B0775451TT,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B0775451TT,436,479.0,749.99
12344,B06XRJXL3R,Ana,5,29-Jan-19,True,Unlocked and works great!!,I have had this phone for over 1 year and it has never given me any kind of problems!! I love it! It’s exactly as described.,2.0,Apple,Apple iPhone 7 Plus 256GB Unlocked GSM Quad-Core Phone - Black (Renewed),https://www.amazon.com/Apple-iPhone-256GB-Unlocked-Quad-Core/dp/B06XRJXL3R,https://m.media-amazon.com/images/I/71b4kAq+5QL._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B06XRJXL3R,153,324.0,549.99
16868,B077J7H62P,H. Chris Sorensen,5,29-Dec-18,True,I recommend thismmachine.,I use it constantly at work and play.,2.0,Apple,"Apple MGLW2LL/A iPad Air 2 9.7-Inch Retina Display, 16GB, Wi-Fi (Silver) (Renewed)",https://www.amazon.com/Apple-MGLW2LL-9-7-Inch-Display-Refurbished/dp/B077J7H62P,https://m.media-amazon.com/images/I/61ufQeEma5L._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B077J7H62P,124,211.39,0.0
12274,B06XRJQX91,Andrew Sullivan,1,29-Dec-18,True,Crappy phone never received a replacement,Crappy didn't work the phone was frozen didn't turn on screen went black don't buy refurbished,1.0,Apple,"Apple iPhone 6S, 64GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Unlocked-Dual-Core-Camera/dp/B06XRJQX91,https://m.media-amazon.com/images/I/61+mrwyL24L._AC_UY218_ML3_.jpg,3.6,https://www.amazon.com/product-reviews/B06XRJQX91,427,158.88,271.84
17438,B078WZ86Y9,E.V,1,29-Dec-18,True,Messed Up,It's not the phone in the picture and I didn't realize until it was already being shipped.,1.0,Apple,"Apple iPhone 7, 128GB, Red - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-128GB/dp/B078WZ86Y9,https://m.media-amazon.com/images/I/41Zknaw6InL._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B078WZ86Y9,58,234.35,0.0
16748,B077578W38,Gordon Jones,5,29-Aug-19,True,What they say,Everything works and came as described.,1.0,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
16510,B0775451TT,Paulo Eduardo Tomazela,3,29-Aug-19,True,Scratched totally,Doesn’t look like new at all. A lot of scratches on screen and the sides. It’s a used phone used by a person with not care (didn’t used a cover or a any kind of screen protection. I’m so disappointed.,2.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256GB/dp/B0775451TT,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B0775451TT,436,479.0,749.99
16432,B07753NSQZ,Kessia K.,5,29-Aug-19,True,I am satisfied!,"I loved my iPhone! Arrived on time, no scratches, unlocked, working perfectly. I just needed to go to Metropcs to authorize the SIM card.",5.0,Apple,"Apple iPhone 8, GSM Unlocked, 256GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-256GB/dp/B07753NSQZ,https://m.media-amazon.com/images/I/810MbmOEoqL._AC_UY218_ML3_.jpg,4.0,https://www.amazon.com/product-reviews/B07753NSQZ,96,349.8,379.99
17850,B079HB518K,Emily A. R.,5,29-Aug-19,True,works great,"This was for my 12 yr old. We got it on time, put in the sim from his other phone and just had to call metro to get them to register the new phone. It has been a week and worked perfectly so far. it looked 100% brand new, not a single scratch on it.",1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-32GB/dp/B079HB518K,https://m.media-amazon.com/images/I/71x3e0x+M2L._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B079HB518K,243,199.0,206.9
19247,B07D6TQP6F,Paulo Eduardo Tomazela,3,29-Aug-19,True,Scratched totally,Doesn’t look like new at all. A lot of scratches on screen and the sides. It’s a used phone used by a person with not care (didn’t used a cover or a any kind of screen protection. I’m so disappointed.,2.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-AT-256GB-Refurbished/dp/B07D6TQP6F,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07D6TQP6F,436,476.0,0.0
16458,B0775451TT,Wang Jia chi,1,29-Aug-18,True,Not available,My phone can't be enabled. How can I contact you?,24.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256GB/dp/B0775451TT,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B0775451TT,436,479.0,749.99
19315,B07D6TQP6F,David Mosquera Almeida,1,29-Aug-18,True,No funciona,El equipo no funciona en Ecuador a pesar de que los comentarios responde que si funciona,12.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-AT-256GB-Refurbished/dp/B07D6TQP6F,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07D6TQP6F,436,476.0,0.0
14844,B0743HD6MS,Roy rojas,1,29-Aug-18,True,Does not work,Item doesn't work every 6 minutes the phone reboot,3.0,Apple,"Apple iPhone 7, 32GB, Silver - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-32GB/dp/B0743HD6MS,https://m.media-amazon.com/images/I/81+2yUpsSvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B0743HD6MS,30,199.37,208.99
19195,B07D6TQP6F,Wang Jia chi,1,29-Aug-18,True,Not available,My phone can't be enabled. How can I contact you?,24.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-AT-256GB-Refurbished/dp/B07D6TQP6F,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07D6TQP6F,436,476.0,0.0
16578,B0775451TT,David Mosquera Almeida,1,29-Aug-18,True,No funciona,El equipo no funciona en Ecuador a pesar de que los comentarios responde que si funciona,12.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256GB/dp/B0775451TT,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B0775451TT,436,479.0,749.99
16489,B0775451TT,LM,5,29-Apr-19,True,Great Option,"Bought this for my husband and have absolutely no complaints. Looks like a brand new phone. The only thing to note is that you receive a generic charger and no headphones as you would with a brand new phone. But for the price difference, its worth buying your own headphones. I liked the peace of mind having 90 days to use it to make sure it works correctly. So far it is perfect.",2.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256GB/dp/B0775451TT,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B0775451TT,436,479.0,749.99
19226,B07D6TQP6F,LM,5,29-Apr-19,True,Great Option,"Bought this for my husband and have absolutely no complaints. Looks like a brand new phone. The only thing to note is that you receive a generic charger and no headphones as you would with a brand new phone. But for the price difference, its worth buying your own headphones. I liked the peace of mind having 90 days to use it to make sure it works correctly. So far it is perfect.",2.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-AT-256GB-Refurbished/dp/B07D6TQP6F,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07D6TQP6F,436,476.0,0.0
17817,B079HB518K,JJ,5,28-Sep-19,True,Great Service & great phone!,"I've waited a bit to give a review because I have never purchased a renewed/refurbished phone before & was a little concerned that I may be buying someone else's problem. However, that has not been the case! This phone was just as described - no scratches, dents or any other problems. It is working great and I'm so pleased with my purchase. The delivery was prompt and the packaging was great. Thank you!!",1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-32GB/dp/B079HB518K,https://m.media-amazon.com/images/I/71x3e0x+M2L._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B079HB518K,243,199.0,206.9
22001,B07KKL5KGG,Mahmoud mowafi,1,28-Sep-19,True,It's not original I paid more money for that and it's not like what they said in Amazon,It's not original and I paid more than original I don't know what to say els,2.0,Apple,"Apple iPhone XS, 256GB, Gold - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-Renewed/dp/B07KKL5KGG,https://m.media-amazon.com/images/I/41+2tWGDs3L._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07KKL5KGG,198,574.99,0.0
25005,B07RT1X4FJ,Mahmoud mowafi,1,28-Sep-19,True,It's not original I paid more money for that and it's not like what they said in Amazon,It's not original and I paid more than original I don't know what to say els,2.0,Apple,"Apple iPhone XS, 256GB, Gray - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-XS-256GB-Gray/dp/B07RT1X4FJ,https://m.media-amazon.com/images/I/61xa10dafvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07RT1X4FJ,198,573.77,0.0
16893,B077NJQPGB,Tom Geig,4,28-Sep-19,True,WRONG COLOR... received rose gold instead of black... but keeping.,Specifically ordered the black and received gold. Not total happy with white face frame but Decided since i have it in case I would keep it after I tested all functions. Phone worked fine and battery charged to 100% and successfully restored from backup.,1.0,Apple,Apple iPhone 7 256GB Unlocked GSM 4G LTE Quad-Core Smartphone - Jet Black (Renewed),https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256GB/dp/B077NJQPGB,https://m.media-amazon.com/images/I/71A45XDJ09L._AC_UY218_ML3_.jpg,3.6,https://www.amazon.com/product-reviews/B077NJQPGB,8,256.82,0.0
16631,B07755LZ67,Taylor W.,1,28-Oct-19,True,Obvious Damage Present Upon Receipt,It has obvious screen damage which affects aesthetics and usage. Returning for a full refund. I'll just buy from Apple.,1.0,Apple,Apple iPhone 8 Plus 64GB Unlocked GSM Phone - Space Gray (Renewed),https://www.amazon.com/Apple-iPhone-Unlocked-Gray-Refurbished/dp/B07755LZ67,https://m.media-amazon.com/images/I/810MbmOEoqL._AC_UY218_ML3_.jpg,4.0,https://www.amazon.com/product-reviews/B07755LZ67,176,374.99,0.0
12651,B06XS4978K,Tim Sasser,1,28-Oct-19,True,Didn’t work,Did not work at all,1.0,Apple,Apple iPhone 7 Plus 32GB Unlocked GSM 4G LTE Quad-Core Smartphone - Black (Renewed),https://www.amazon.com/Apple-iPhone-Unlocked-Quad-Core-Smartphone/dp/B06XS4978K,https://m.media-amazon.com/images/I/71b4kAq+5QL._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B06XS4978K,101,299.99,0.0
12234,B06XRG6S73,Imtiaz. A,5,28-Oct-18,True,buy from this seller,Never had a problem with this seller bu=ought an iphone 6s and came in like it was brand new. be careful with who you buy your phone from. but if you want an iphone 6s buy from this sell.,1.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-16GB/dp/B06XRG6S73,https://m.media-amazon.com/images/I/41oBClPPoCL._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B06XRG6S73,379,143.57,0.0
12280,B06XRJQX91,Paul Garton,5,28-Oct-18,True,"No issues with this phone at all, love our purchase",Works well; very satisfied,2.0,Apple,"Apple iPhone 6S, 64GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Unlocked-Dual-Core-Camera/dp/B06XRJQX91,https://m.media-amazon.com/images/I/61+mrwyL24L._AC_UY218_ML3_.jpg,3.6,https://www.amazon.com/product-reviews/B06XRJQX91,427,158.88,271.84
22011,B07KKL5KGG,Thanh,1,28-Nov-19,True,Lagging!,The phone keeps on freezing. It’s so slow! Not really the price I paid.,1.0,Apple,"Apple iPhone XS, 256GB, Gold - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-Renewed/dp/B07KKL5KGG,https://m.media-amazon.com/images/I/41+2tWGDs3L._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07KKL5KGG,198,574.99,0.0
25015,B07RT1X4FJ,Thanh,1,28-Nov-19,True,Lagging!,The phone keeps on freezing. It’s so slow! Not really the price I paid.,1.0,Apple,"Apple iPhone XS, 256GB, Gray - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-XS-256GB-Gray/dp/B07RT1X4FJ,https://m.media-amazon.com/images/I/61xa10dafvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07RT1X4FJ,198,573.77,0.0
14754,B0731HBTZ7,Holly Vukich,1,28-Nov-18,True,My honest experience,If I could have given this 0 stars I would have. This phone arrived on time however it didn't work properly from the get go. I contacted the seller and they basically brushed me off. Wasted almost 400.00 on this garbage phone. Nobody can hear me talking to them and the volume buttons don't work. Waste of time buy new direct from Apple.,2.0,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)",https://www.amazon.com/Apple-iPhone-32GB-Rose-Renewed/dp/B0731HBTZ7,https://m.media-amazon.com/images/I/51cRE43zKwL._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B0731HBTZ7,452,199.95,210.0
16599,B07755LZ67,Adam,1,28-May-19,True,Screen goes blank every 2 mins,"Paid 580.00 for the 8 Plus. Its trash. Its black with deep scratches in it (scratches are so deep on the phone that they appear sliver against the black phone making it look even worst). The Screen goes blank and phone re-starts every 2 mins. Then I realized the battery won charge. After leaving it on the charger for 5 plus hours it still read 1% charged. Complete garbage! Now, I have to put up a fight to get my money back...",6.0,Apple,Apple iPhone 8 Plus 64GB Unlocked GSM Phone - Space Gray (Renewed),https://www.amazon.com/Apple-iPhone-Unlocked-Gray-Refurbished/dp/B07755LZ67,https://m.media-amazon.com/images/I/810MbmOEoqL._AC_UY218_ML3_.jpg,4.0,https://www.amazon.com/product-reviews/B07755LZ67,176,374.99,0.0
18740,B07CGMQDXW,Amazon Customer,5,28-Mar-19,True,"Great phone, well worth the money!","Was a little hesitant because of some of the reviews but it was well worth the money. This phone came in perfect condition. I knew it wouldn’t have headphones as per the ad so I didn’t care. Not an Apple charger but still a charger and as expected per the ad. Looks great, camera is great, Bluetooth works, phone functions like a brand new phone. So glad I went with my gut and purchased it. It also came a day early so that was nice!",77.0,Apple,"Apple iPhone 8 Plus, 64GB, Space Gray - For Verizon (Renewed)",https://www.amazon.com/Apple-iPhone-Plus-Verizon-64GB/dp/B07CGMQDXW,https://m.media-amazon.com/images/I/71MRY6+c8pL._AC_UY218_ML3_.jpg,4.2,https://www.amazon.com/product-reviews/B07CGMQDXW,1,373.53,0.0
16425,B07753NSQZ,Les H,5,28-Mar-19,True,A great phone from a great seller!,"I researched the iPhone 6,7, and 8 as replacements for my aging 5s. I also sought out sellers with good ratings for this purchase. I settled on MyWit based on their reviews and their volume of sales. The phone arrived a day early and it is absolutely pristine. If it is a refurb, there are zero signs of that as there are no marks anywhere on it. Not even finger prints or dust. It came with a nice flex lighting cable and Apple charger (no sim as advertised). I put the sim card from my old iPhone 5s in it and went through the setup questions. I had a fully functional iPhone 8 in 5 minutes tops. I selected the iPhone 8 over the 6 or 7 due to the advanced technology in the 8. It is worth the extra $100 over the same size 7. It is fast but the battery lasts all day without showing significant signs of needing a charge. I also purchased a Speck Candy Shell case for this phone. The iPhone 8 has a glass back for wireless charging and it is very smooth and slick to hold. With my dry fingers, it is difficult to even use the phone so a case is necessary to give it some grip. The Speck case is a perfect, anti-slip and lots of drop and screen protection. See this case here https://www.amazon.com/Speck-Products-CandyShell-Phone-iPhone/dp/B01K094IZ8 Very pleased with the seller too and I would certainly use them for another phone purchase without question!",109.0,Apple,"Apple iPhone 8, GSM Unlocked, 256GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-256GB/dp/B07753NSQZ,https://m.media-amazon.com/images/I/810MbmOEoqL._AC_UY218_ML3_.jpg,4.0,https://www.amazon.com/product-reviews/B07753NSQZ,96,349.8,379.99
14735,B0731HBTZ7,P,5,28-Mar-19,True,Bought from seller MyWit,"Battery service health was 76% in settings, which is not bad for preowned phone. But phone came in Verizon Certified preowned box and tMobile sim worked great. Phone is just like new, no screen scratches at all. Frame and back is crystal clear. i would recommend this seller highly. Updated ios to latest and worked like a charm. Best deal ever",5.0,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)",https://www.amazon.com/Apple-iPhone-32GB-Rose-Renewed/dp/B0731HBTZ7,https://m.media-amazon.com/images/I/51cRE43zKwL._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B0731HBTZ7,452,199.95,210.0
12207,B06XRG6S73,Roberto A.,5,28-Mar-18,True,Five Stars,Excellent really. It works perfect with all carriers in Venezuela.,2.0,Apple,"Apple iPhone 6S, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-16GB/dp/B06XRG6S73,https://m.media-amazon.com/images/I/41oBClPPoCL._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B06XRG6S73,379,143.57,0.0
12298,B06XRJQX91,Amazon Customer,5,28-Mar-18,True,Five Stars,"Excellent product, and delivered on time. Thank you very much!",1.0,Apple,"Apple iPhone 6S, 64GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Unlocked-Dual-Core-Camera/dp/B06XRJQX91,https://m.media-amazon.com/images/I/61+mrwyL24L._AC_UY218_ML3_.jpg,3.6,https://www.amazon.com/product-reviews/B06XRJQX91,427,158.88,271.84
16590,B0775451TT,Amazzzzon,5,28-Jun-18,False,Hi ticket quality item,A bit pricey but worth it. Facial recognition works as password,12.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256GB/dp/B0775451TT,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B0775451TT,436,479.0,749.99
19327,B07D6TQP6F,Amazzzzon,5,28-Jun-18,False,Hi ticket quality item,A bit pricey but worth it. Facial recognition works as password,12.0,Apple,"Apple iPhone X, 256GB, Silver - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-AT-256GB-Refurbished/dp/B07D6TQP6F,https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07D6TQP6F,436,476.0,0.0
10254,B01LYHIUQ7,Didier D.,5,28-Jun-18,True,As good as new!,"Very happy with my phone. As good as new, not even a scratche. I could not believe it for 1/3 of the original price! Ordering another one for my son xmas present.",1.0,Apple,"Apple iPhone 6S, 32GB, Silver - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-6S-Unlocked-32GB/dp/B01LYHIUQ7,https://m.media-amazon.com/images/I/61MEfPZB7-L._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B01LYHIUQ7,46,152.95,0.0
11290,B01N4IHGHI,cmeshop,5,28-Jun-18,True,Five Stars,Product looked like new and was as expected,1.0,Apple,"Apple iPhone 6S, 16GB, Gold - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-6S-AT-16GB/dp/B01N4IHGHI,https://m.media-amazon.com/images/I/81e4pydKfFL._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B01N4IHGHI,46,150.0,0.0
9564,B01JAWWVXW,Tonia,3,28-Jun-17,True,I gave a 3 star rating because it is an ...,I gave a 3 star rating because it is an iPhone however the touch calibration goes out a lot and callers at time can't hear you talking also will not send pictures to other smartphone users only those with iPhones.,3.0,Apple,"Apple iPhone 6S Plus, 16GB, Silver - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-6s-Plus-16GB/dp/B01JAWWVXW,https://m.media-amazon.com/images/I/61gnQwobQHL._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B01JAWWVXW,195,198.9,339.99
