,asin,name,Rating,date,verified,Title,Review,helpfulVotes,brand,item_title,url,image,overall_rating,reviewUrl,totalReviews,price,originalPrice
25364,B07SWFLKYW,R. Lantz,5,28-Aug-19,True,Great buy!,Great budget phone. Everything you need for $130.,4.0,Nokia,"Nokia 2.2- Android 9.0 Pie - 32 GB - Single Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - 5.71"" HD+ Screen - Black - U.S. Warranty",https://www.amazon.com/Nokia-2-2-Android-9-0-Pie/dp/B07SWFLKYW,https://m.media-amazon.com/images/I/61H6LxQvBFL._AC_UY218_ML3_.jpg,3.6,https://www.amazon.com/product-reviews/B07SWFLKYW,8,139.0,0.0
25367,B07SWFLKYW,Tony,3,28-Aug-19,False,i wanted to like this phone really really bad,"i did a lot ofresearch for a budget phone to use as a 2nd phone, and i thought this was the best choice for me. Out of all Nokia's budget i stuck tot his one. THen right after I purchased it, I was advertised online with galaxy phone, and foudn a better budget phone from samsung. iT was Galaxy A10. I cancelled this order 30 minutes later because they were much more expensive. A10 has split screen. THis one does not. Only time will tell if i made the right decision. good luck nokia. ive been a fan for decades, but u guys have a lot of catching up to do.",3.0,Nokia,"Nokia 2.2- Android 9.0 Pie - 32 GB - Single Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - 5.71"" HD+ Screen - Black - U.S. Warranty",https://www.amazon.com/Nokia-2-2-Android-9-0-Pie/dp/B07SWFLKYW,https://m.media-amazon.com/images/I/61H6LxQvBFL._AC_UY218_ML3_.jpg,3.6,https://www.amazon.com/product-reviews/B07SWFLKYW,8,139.0,0.0
22134,B07LBPP4J9,Doug,5,28-Aug-19,False,"Great phone, even if it is a year old, Vanilla Android Pie plus updates makes it a winner","First of all, I just bought the North America single sim variant brand new, not the dual sim Amazon sells. That said.. this is the best Android I've ever used. The phone has very solid build quality; it feels like the same build quality as an iPhone. It's pretty quick, if not exactly lightning fast, still fast enough. It runs intensive things like Android Auto with only slight delays, everything else is pretty fast. The screen is very clear and colors are good, but the backlight brightness could be a touch higher on full setting, it's tricky to see outdoors in sunlight. Cell reception and call quality with T-Mobile USA are good, so good marks for the radios, etc. (I know it's silly, but sometimes phone makers screw that up). The real winner with this phone is the brand + manufacturer + software combination. Nokia (HMD) is based in Finland. The 6.1 is made via Foxconn in Taiwan/China (arguably the best manufacturer in the biz, maker of the iPhone, Intel networking components and motherboards, etc.). And of course, Android One Vanilla from Google itself. This, in my opinion, makes Nokia the only true Pixel competitor (other than maybe One Plus) as it keeps all the things that make Pixel great in the first place.. Vanilla Android, solid hardware, with true Google support start-to-finish. The 6.1 will get Android Q (10), and will continue receiving security updates through 2020. This is a huge win for this phone. For the low price, you get specs similar to the original Pixel XL (certainly older now, but not useless for basic users by any means), a solid Aluminum chassis, Android 9 with an update during setup, Android 10 in a few months, security updates down the road, and an overall solid device with the solid ""NOKIA"" brand inscribed into the aluminum back. It's hard to think what more someone could want for $200. Only shortcomings are it could be a bit better with 4gb of ram (the US variants only have 3gb), plus the battery life is only ok, expect 1 day. Also the snapdragon 630 was a great chip a couple years ago, but it's a bit older now so just keep realistic expectations. All in all though, hard not to love it for the price. It's a great budget alternative to a Pixel 3a XL. Summing it up.. A great bargain alternative to a Pixel 3a XL. True Google Vanilla Android, with updates. Solid brand. Specs are a bit on the bargain end, but for just under $200 it's a very nice phone and one of the best phones in the under $200 price point in mid/late 2019. 5-stars overall EDIT: In viewing this phone next to a Pixel 3a and 3a XL, it's actually sized much more like a 3a, not the XL. It's basically a slightly wider 3a. Just wanted to clear that up. Also, Nokia did confirm the timeframe for Android 10 (Q), late 2019 to very early Q1 2020 for the 6.1. Admittedly, a bit slower than I would have hoped, but Nokia is bringing it to the 6.1 and quite a bit sooner than most other devices by other manufacturers, a few months after the Pixels but not bad.",5.0,Nokia,Nokia 6.1 - Android 9.0 PIE - 32GB microSD - Single Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - 5.Screen - Black,https://www.amazon.com/Nokia-6-1-Unlocked-Smartphone-T-Mobile/dp/B07LBPP4J9,https://m.media-amazon.com/images/I/61+7tN6sHHL._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B07LBPP4J9,40,0.0,0.0
14201,B071ZDQ6MV,Msl5575,3,28-Aug-17,True,I'm so disappointed with this smartphone due to WIFI issue.,"8/30/17 Update I'm changing my rating to 3 stars. Doing a full reset to factory settings did fix the WIFI issue. The phone really is not bad despite the WIFI issue. I think the WIFI issue is caused by the latest security patch for Android Nougat. I just need to find a way how to disable the security patch from being automatically applied. I don't know if disabling the auto update of applications from Google Play does it. I'll see what happens in the next few days. If I encounter the same WIFI issue again due to Android updates I'll lowering rating back to one star and returning my unit. I just can't keep on resetting my unit to factory settings to fix the WIFI issue. If HMD/Nokia is reading this review. *** Please fix this software issue ASAP. **** I'm so disappointed with this smartphone. It worked well for a few days and now WIFI will not work. I tried all recommendations, except for factory, I saw from other reviews. Nothing worked.",1.0,Nokia,Nokia 6 - 32 GB - Dual Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - Update To Android 9.0 PIE - 5.FHD Screen - Blue - U.S. Warranty,https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B071ZDQ6MV,https://m.media-amazon.com/images/I/61291x3og8L._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B071ZDQ6MV,558,109.0,179.0
15613,B075FLG6MV,Martin,1,28-Apr-18,False,Save your hard earned $100.00 towards a good phone.,"This phone is way too slow doing basic tasks with no applications open. Just trying to text or use Google Maps is awfully slow. Every time I hit a key it registers about 2 seconds later. I will update this review when I upgrade the phone to Android Oreo in May 2018 when it comes out to see if this improves the phones performance but as of right now the performance is horrible. Also, the audio performance is worse than my 2012 Galaxy Note II and I don't believe that can be fixed with a software update. Definitely not enough power even when hooked up to my Anker 20W Bluetooth speaker.",3.0,Nokia,"Nokia 2 - Android - 8GB - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5"" Screen - Black - U.S. Warranty",https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B075FLG6MV,https://m.media-amazon.com/images/I/61-rum+PvIL._AC_UY218_ML3_.jpg,3.1,https://www.amazon.com/product-reviews/B075FLG6MV,359,194.97,0.0
19379,B07DD71K4D,bookworm,4,27-Sep-18,False,Very good basic smartphone in this price range.,"After much research, I chose the Nokia 3.1 U.S. version. I'm still a bit amazed that anything costing $160 is considered ""a cheap phone"", but this doesn't feel cheap at all. It's very attractive, has very slim bezels so the screen is a decent size even though the phone itself is not one of those huge things. I like that it fits in my hand but is taller to give more screen. The screen resolution is nice and bright and I can actually see it in sunlight. Not perfectly, but it's visible. Pros: Price - not the cheapest phone out there, but still considered cheap by smartphone standards. Definitely cheaper than the flagship androids. I've had those and, except for the camera, they aren't worth the money. Nokia isn't a Chinese phone and that meant a lot to me. Appearance and the sturdy feel. This is an attractive, slender phone. Mine is black and I love the look. Expandable memory Knowing it only had 16gb storeage and half that was taken by the phone itself, I immediately loaded a SD memory card to internal storeage. The instructions are very easy to follow. Now I have plenty of space. Camera - At first, the photos were dark and I was about to return the phone. Then, I went online, found a Youtube video that showed how to mess with the camera settings for better photos. Now, it takes suprisingly clear photos. Night photos with the flash are grainy, but day photos are nice. Again, more expensive phones will have better cameras, but is it really worth that much more money? Not to me. Headphone jack present. Connecting to wifi was quick and easy. This is an unlocked phone, but I put in an ATT nano sim and it was up and running instantly on 4G. No adjustments needed. Internet loading speed is good. Not lightning fast, but smooth and quick. Apps load quickly too. And I can have several apps open without noticing any slow down. Very little bloatware. The preloaded apps you don't like can be disabled. I disable most of them. Ability to send and receive photos and texts without data enabled. Maybe that's an AT&T thing, but I really appreciate it because I do not keep my data on unless I'm using it. The user interface is typical android and very easy to navigate with the usual ringtones and wallpaper choices. And of course, you can download other ringtones and wallpapers for free in the app store. I downloaded a louder ringtone. Dual slots for sim cards. This will be handy when I travel outside the country. (This phone is an unlocked GSM so will work worldwide.) Cons: Call quality - Manufactors and reviewers give no attention at all anymore to call quality or loudness, so you don't know untili you buy the phone how this will be. But with most of us dumping the landline, we need to be able to make calls. When I receive a call, the caller's voice sounds far away and weak. Putting them on speaker helps but isn't very loud either. I downloaded a volume booster app and this helps enough to get by. Still, the sound quality is a big disappointment. No onboard photo gallery. All photos go to a google cloud. Not my favorite thing because you have to be online to access your pictures. No little red notification light to let you know you have a text or missed call. Not a biggie for me, but for some it might be. Battery life could be better. My very old fifty dollar phone held a charge longer than this phone does. With light to moderate use, I can get a day's battery out of this phone. That's a disappointment, especially since the battery can't be replaced. No carrying an extra just in case. To make the battery last longer, I have all notifications turned off and have disabled the ones I don't want running the background. Old style charger might turn some off. I prefer it and it charges up plenty fast for me. I'd tried several phones before deciding to keep this one and returned all the others. Overall, I'm happy with the Nokia 3.1 and can recommend it to anyone wanting a decent phone with a few perks but who doesn't care about having the high-end, top of the line, status symbol phones.",2.0,Nokia,"Nokia 3.1 - Android 9.0 Pie - 16 GB - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 5.2"" Screen - White - U.S. Warranty",https://www.amazon.com/Nokia-3-1-Unlocked-Smartphone-T-Mobile/dp/B07DD71K4D,https://m.media-amazon.com/images/I/61Rmi1HiNQL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B07DD71K4D,64,109.0,0.0
15277,B07579T83L,"No answer ?, ok, I will complain in other levels Antonio Jose Duarte M",4,27-Sep-18,True,Four Stars,Buen equipo funciona muy bien...,1.0,Nokia,Nokia 105 [2017] TA-1037 Only 2G Dual-Band (850/1900) Factory Unlocked Mobile Phone Black no warranty (White),https://www.amazon.com/Nokia-TA-1037-Dual-Band-Unlocked-warranty/dp/B07579T83L,https://m.media-amazon.com/images/I/41QNnygel4L._AC_UY218_ML3_.jpg,3.0,https://www.amazon.com/product-reviews/B07579T83L,133,34.99,0.0
14008,B071ZDQ6MV,Bradley D Watkins,5,27-Sep-17,True,I freaking love this phone,I freaking love this phone. It feels like an expensive phone and it even performs as well as my old HTC 10. I love that it isn't loaded down with bloatware and it just plain works. I went from paying Verizon $70+ a month to Walmart Family Mobile for more data at half the price. Porting my number was easy as well.,5.0,Nokia,Nokia 6 - 32 GB - Dual Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - Update To Android 9.0 PIE - 5.FHD Screen - Blue - U.S. Warranty,https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B071ZDQ6MV,https://m.media-amazon.com/images/I/61291x3og8L._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B071ZDQ6MV,558,109.0,179.0
15517,B075FLG6MV,ambar,1,27-Oct-18,True,battery exploded,the phone It looks like a good phone but the battery exploded while the phone was getting charge.,1.0,Nokia,"Nokia 2 - Android - 8GB - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5"" Screen - Black - U.S. Warranty",https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B075FLG6MV,https://m.media-amazon.com/images/I/61-rum+PvIL._AC_UY218_ML3_.jpg,3.1,https://www.amazon.com/product-reviews/B075FLG6MV,359,194.97,0.0
20669,B07HD3QC65,T,2,27-Oct-18,True,"Decent phone, but has a bad charging port and will charge you for it to fix","Really good phone for the price. The screen with HDR on is better than the s9, including whiter whites and crisper screen. Also better without rounded edge screen. However since it is LCD when the screen is black it looks a little gray, but picture itself is great. It has better resolution than the XR and for much less price. The processor does just fine for games. No complaints, feels and looks nice, and stands out more for being a Nokia. Nokia is back. Update: Charging port becoming faulty it is very sensitive to wire movement and can stop charging. Only had phone 5 months, an Achilles heel of an otherwise great phone. Guess I'll have to go through warranty...... Update: Nokia won't cover the charging port, charging another 90 bucks out of pocket. The charging port is notorious for failing on Nokia phones and they have a convenient warranty of only 6 months for it. This went from a near 5 star phone to 2 stars. They need a class action lawsuit. They should be using a better port, be issuing a recall, or honor a good warranty. But instead just wasting the customers time and money.",45.0,Nokia,"Nokia 7.1 - Android 9.0 Pie - 64 GB - Dual Camera - Dual SIM Unlocked Smartphone (Verizon/AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.84"" FHD+ HDR Screen - Steel - U.S. Warranty",https://www.amazon.com/Nokia-7-1-Unlocked-Smartphone-T-Mobile/dp/B07HD3QC65,https://m.media-amazon.com/images/I/61uRnzVNj9L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07HD3QC65,484,209.0,0.0
20671,B07HD3QC65,ChickenLips,5,27-Oct-18,True,"Fantastic, especially for the price","This phone is really, really nice. Top features for me are the build quality, screen size, Android One and price. This phone simply cannot be beat for the price you pay.",23.0,Nokia,"Nokia 7.1 - Android 9.0 Pie - 64 GB - Dual Camera - Dual SIM Unlocked Smartphone (Verizon/AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.84"" FHD+ HDR Screen - Steel - U.S. Warranty",https://www.amazon.com/Nokia-7-1-Unlocked-Smartphone-T-Mobile/dp/B07HD3QC65,https://m.media-amazon.com/images/I/61uRnzVNj9L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07HD3QC65,484,209.0,0.0
14123,B071ZDQ6MV,Lexie,1,27-Oct-17,True,No good!!,After 2 months my phone stop working. Its no good.waste of money,1.0,Nokia,Nokia 6 - 32 GB - Dual Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - Update To Android 9.0 PIE - 5.FHD Screen - Blue - U.S. Warranty,https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B071ZDQ6MV,https://m.media-amazon.com/images/I/61291x3og8L._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B071ZDQ6MV,558,109.0,179.0
14114,B071ZDQ6MV,gurinder,1,27-Oct-17,True,bad quality,they used very bad quality. My phone camera broke even though i put heavy duty unbreakable cover on it. Do Not buy this phone,2.0,Nokia,Nokia 6 - 32 GB - Dual Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - Update To Android 9.0 PIE - 5.FHD Screen - Blue - U.S. Warranty,https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B071ZDQ6MV,https://m.media-amazon.com/images/I/61291x3og8L._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B071ZDQ6MV,558,109.0,179.0
13974,B071ZDQ6MV,Doug,5,27-Oct-17,True,"Perfect phone for any use, beautifully built.","Love the phone. Everything on it works as expected. The quality, fit and finish are amazing. No one believes this is low priced phone. Appears and works like phones 4 times as much. Went with the 32GB, added my own 128 MicroSD, and bought new t-Mobile nano SIM. Switched service in 3 minutes with phone call to T-Mobile support. No problems with Wi-Fi, signal, performance. If anything, I have an old Plantronics bluetooth headset in which the volume coming through is low. Everyone hears me perfect. What I found is this phone is HD Voice and bluetooth 4.1, which the very old set I have does not support or have an update to support it. Have another headset coming that does support these standards. I only expect good results.",5.0,Nokia,Nokia 6 - 32 GB - Dual Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - Update To Android 9.0 PIE - 5.FHD Screen - Blue - U.S. Warranty,https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B071ZDQ6MV,https://m.media-amazon.com/images/I/61291x3og8L._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B071ZDQ6MV,558,109.0,179.0
6850,B0172EEAQQ,Mutaz Al-Tuwaijri,1,27-Oct-16,True,One Star,"Poor concoctions, voice",1.0,Nokia,"Nokia 105 RM-1135 Dual-Band (850/1900 MHz) Factory Unlocked Mobile Phone, Black, 2G Network Only.",https://www.amazon.com/Nokia-RM-1135-Dual-Band-Factory-Unlocked/dp/B0172EEAQQ,https://m.media-amazon.com/images/I/51X4GhYfx4L._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B0172EEAQQ,127,46.83,52.8
3645,B00HWEMZ1E,Stephen Hobbs,3,27-Oct-14,True,... is so well built that you instantly fall in love with the quality,"This phone is so well built that you instantly fall in love with the quality. The fatal flaw is Verizon's unwillingness to allow the 8.1 update, and zero communication as to when or even if it will push out. Back it went. Sad, because the quality of this phone was top notch.",3.0,Nokia,"Nokia Lumia Icon, Black 32GB (Verizon Wireless)",https://www.amazon.com/Nokia-Lumia-Icon-Verizon-Wireless/dp/B00HWEMZ1E,https://m.media-amazon.com/images/I/51W3p2zTv9L._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B00HWEMZ1E,159,233.71,0.0
20601,B07HD3QC65,Amazon Customer,1,27-Nov-19,True,Beware of charging port defect,"Have had this phone for 9 months and just recently ran into the loose charging port problem. Phone will not charge unless cable is perfectly angled and held in place, even then the charging is slow and inconsistent. Have tried using a magnetic adapter, but even that seems to only work a portion of the time. I would highly advise against purchasing this phone as many other reviewers have ran into similar problems with absolutely no help from Nokia support.",1.0,Nokia,"Nokia 7.1 - Android 9.0 Pie - 64 GB - Dual Camera - Dual SIM Unlocked Smartphone (Verizon/AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.84"" FHD+ HDR Screen - Steel - U.S. Warranty",https://www.amazon.com/Nokia-7-1-Unlocked-Smartphone-T-Mobile/dp/B07HD3QC65,https://m.media-amazon.com/images/I/61uRnzVNj9L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07HD3QC65,484,209.0,0.0
20653,B07HD3QC65,B. DeLuca,5,27-Nov-18,False,Best Mid-Range phone right now,"We just bought this phone and it updated to Android pie today. High quality phone with some nice features like NFC and Zeiss optics. The glass back gives it a more luxury feel. I would also recommend that you get a case for this phone as it being all glass makes it super slippery. I'm not understanding the ""lag"" referenced in the other reviews. It don't notice any such lagging.",1.0,Nokia,"Nokia 7.1 - Android 9.0 Pie - 64 GB - Dual Camera - Dual SIM Unlocked Smartphone (Verizon/AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.84"" FHD+ HDR Screen - Steel - U.S. Warranty",https://www.amazon.com/Nokia-7-1-Unlocked-Smartphone-T-Mobile/dp/B07HD3QC65,https://m.media-amazon.com/images/I/61uRnzVNj9L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07HD3QC65,484,209.0,0.0
20688,B07HD3QC65,Ænima,3,27-Nov-18,True,"Nice build quality, but not the best T-Mobile phone.","Got this as a replacement for my raggedy Nexus 5x. I was looking for a good mid range phone with stock Android. The build quality of the 7.1 is excellent. The glass back and metal sides really give it a premium feel, although it didn't feel super secure in my hand. I recommend getting a case. As far as software goes, I didn't notice any of the slowdown mentioned in reviews. As of late November it's still running Oreo. I ended up returning it since the stock phone app wasn't compatible with T-Mobile's wifi calling or visual voicemail. T-Mobile's 3rd party visual voicemail app is ass.",4.0,Nokia,"Nokia 7.1 - Android 9.0 Pie - 64 GB - Dual Camera - Dual SIM Unlocked Smartphone (Verizon/AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.84"" FHD+ HDR Screen - Steel - U.S. Warranty",https://www.amazon.com/Nokia-7-1-Unlocked-Smartphone-T-Mobile/dp/B07HD3QC65,https://m.media-amazon.com/images/I/61uRnzVNj9L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07HD3QC65,484,209.0,0.0
20599,B07HD3QC65,Kindle Customer,5,27-Nov-18,True,Nokia Made the Deadline!,Nokia made it with 3 days left in November! My phone is in the final stages of installing Android 9.0 Pie even as I type this.,2.0,Nokia,"Nokia 7.1 - Android 9.0 Pie - 64 GB - Dual Camera - Dual SIM Unlocked Smartphone (Verizon/AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.84"" FHD+ HDR Screen - Steel - U.S. Warranty",https://www.amazon.com/Nokia-7-1-Unlocked-Smartphone-T-Mobile/dp/B07HD3QC65,https://m.media-amazon.com/images/I/61uRnzVNj9L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07HD3QC65,484,209.0,0.0
20579,B07HD3QC65,Kurt Hanson,1,27-Nov-18,True,Awful charging,"As others have remarked, the USB connection does not allow a proper fit, and so charging is often just a trickle. The photo shows how little juice the phone got overnight. Show stopper. I also never got Bluetooth working (though I didn't try very hard). Otherwise it's a good phone but who cares at that point!",3.0,Nokia,"Nokia 7.1 - Android 9.0 Pie - 64 GB - Dual Camera - Dual SIM Unlocked Smartphone (Verizon/AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.84"" FHD+ HDR Screen - Steel - U.S. Warranty",https://www.amazon.com/Nokia-7-1-Unlocked-Smartphone-T-Mobile/dp/B07HD3QC65,https://m.media-amazon.com/images/I/61uRnzVNj9L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B07HD3QC65,484,209.0,0.0
19413,B07DDD8PNQ,Carlos Garcia,1,27-Nov-18,False,Quiero mi dinero de regreso,Me lo robaron,3.0,Nokia,"Nokia 3.1 - Android 9.0 Pie - 16 GB - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 5.2"" Screen - Blue - U.S. Warranty",https://www.amazon.com/Nokia-3-1-Unlocked-Smartphone-T-Mobile/dp/B07DDD8PNQ,https://m.media-amazon.com/images/I/51AzNrwxkUL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B07DDD8PNQ,77,159.0,0.0
4036,B00KM10ITK,Emily,5,27-Nov-15,True,Is very nice phone. I have to say that when I ...,"Is very nice phone. I have to say that when I unboxed, a few days ago, I was scared because the phone didn't want to turn on, I charged for half hour and nothing, then, I saw that the pins on battery it was to open so it doesn't make contact with the pins on the phone. carefully I fix the pins on battery and imediatly the phone turned On. I was so happy. Is an amazing phone!",2.0,Nokia,Nokia Lumia 635 8GB Unlocked GSM 4G LTE Windows 8.1 Quad-Core Phone - Black,https://www.amazon.com/Nokia-Lumia-Unlocked-Windows-Quad-Core/dp/B00KM10ITK,https://m.media-amazon.com/images/I/61WZWpJTYmL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B00KM10ITK,693,103.98,0.0
4237,B00KM10ITK,CandyGuy,1,27-Nov-15,True,A piece of crap. Spend a lot of time and just could ...,"A piece of crap. Spend a lot of time and just could not achieve a simple task as to transfer file from a pc. First it does not come with a usb cable. When I found a usb that fits and connected to pc, the pc did not recognize it. Can someone help?",2.0,Nokia,Nokia Lumia 635 8GB Unlocked GSM 4G LTE Windows 8.1 Quad-Core Phone - Black,https://www.amazon.com/Nokia-Lumia-Unlocked-Windows-Quad-Core/dp/B00KM10ITK,https://m.media-amazon.com/images/I/61WZWpJTYmL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B00KM10ITK,693,103.98,0.0
1453,B00A2V7BA4,A.P,5,27-Nov-12,False,Great phone... still have some issues needs fixing,"I have had this phone for 2 weeks and just decided I will keep it. In the beginning when I went to ATT, the thought of trying out window phone sparked in me. For the first few days I did want to come back in exchange for Android b/c: 1. The lacks in apps. I was so used to real google supported apps (google voice, google email,ect) that it was tough for me to try other substitute apps. Mint and dropbox app are not available on Window Phone neither. There is substitute apps for dropbox but I dont feel satisfied with them. 2. When I checked email which has pdf files that contain passwords, with droid I was able to input the passwords and read the pdf files right away. Window Phone Pdf reader does not have that, it would response as: unable to open file. I must say this phone is a great phone: 1. Very fast. I have not had crashes. 2. The phone gives great quality from taking HD videos. The lens adjusts itself. 3. The 'Corning Gorilla Glass 2 and poly-carbonate body' and its 'pureview' cammera does make phone heavier, but when you hold the phone, it makes you feels it is a very solid/strong piece of equipment... not easy to break... 4. The are not much fingerprints on the screen... 5. The sound system is wonderful. 6. the pictures are sharp and great in both day light and at night! 7. I love Nokia GPS. They have multilingual supports!",1.0,Nokia,"Nokia Lumia 920, Black 32GB (AT&T)",https://www.amazon.com/Nokia-Lumia-920-Black-32GB/dp/B00A2V7BA4,https://m.media-amazon.com/images/I/61UTfUPGH1L._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B00A2V7BA4,468,209.67,0.0
1540,B00A2V7BA4,Rodney J. King,5,27-Nov-12,False,Best Smart Phone Available in the market today,I have used an Iphone since it was originally released. So for me to change was a big deal. This phone is beautiful piece of work and I had to pay for an unlocked version since I was not eligible for an Upgrade since I had just received my IPhone 5. It has been worth every penny.Blows away the IPhone 5!,6.0,Nokia,"Nokia Lumia 920, Black 32GB (AT&T)",https://www.amazon.com/Nokia-Lumia-920-Black-32GB/dp/B00A2V7BA4,https://m.media-amazon.com/images/I/61UTfUPGH1L._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B00A2V7BA4,468,209.67,0.0
1595,B00A2V7BA4,SlavikD,5,27-Nov-12,False,This Phone Rocks!!!,"Just simply the best phone i have ever used, and i have used a lot of phones, including iPhone's and Androids.",3.0,Nokia,"Nokia Lumia 920, Black 32GB (AT&T)",https://www.amazon.com/Nokia-Lumia-920-Black-32GB/dp/B00A2V7BA4,https://m.media-amazon.com/images/I/61UTfUPGH1L._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B00A2V7BA4,468,209.67,0.0
1803,B00A7F57EM,Kym/Kyle,5,27-Nov-12,False,Excellent,"I switched from the HTC Incredible to this phone. I absolutely love it! It is very fast, the free apps (Nokia city lens, free music streaming - with offline play mode, etc.) work wonderfully, it's really easy to customize just about everything, and the layout is very easy on the eyes...I just love it! Pretty sure extended life battery will fit in an Otterbox case. Now for the cons: There are a limited number of apps at the moment. So far - the only app I have not been able to get that I wanted was the Nook app (although it seems like it will be coming any time now). Furthermore - I think the app dev's will come once more people pick up this phone. Battery life on this puppy (without using the battery saver) is about one to two days depending on your usage of the music streaming, etc. Although, I am NOT using the extended life battery - so that would probably significantly improve. TL: DR -- really nice lookin, easy to use phone; not alot of apps right now & battery life can be short. Overall, the pros far outweigh the cons imo.",7.0,Nokia,Nokia Lumia 822 16GB Windows Phone Black - Verizon,https://www.amazon.com/Nokia-Lumia-Windows-Phone-Black/dp/B00A7F57EM,https://m.media-amazon.com/images/I/81jxGoYUWTL._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B00A7F57EM,62,204.16,0.0
1669,B00A2V7BA4,Neal,5,27-Nov-12,False,Lumia 920saves you money,"I love the Windows 8 OS and much has been said about it in previous reviews, but what I am struck with is just how much money you can save by owning the Lumia 920 The camera is excellent so you can sell your shoot and snap camera. The video is really clear and very stable, so no need for a video camera anymore unless you are buying a high end one. The offline GPS does not use any data from your plan so you can get rid of your Sat Nav. I don't need my sports GPS watch anymore for jogging. Nokia music has loads of free music so you can ditch your Spotify subscription. I have the Xbox music subscription that syncs seamlessly with my laptop and Xbox, so I am saving loads of money on buying CD's. I'm using Kik Messenger for sending all my photos to friends rather than sending them via text. I don't have kids, but all my friends have stories of kids spending money in the apps stores on their phones, now with Kids Corner that will not be possible. Not to mention all the apps I can find deals locally on and have them show up straight to my home page live tiles. Nokia regularly have apps that are free only to their phones. You can use the phone wearing gloves so you don't need to spend money on special conductive gloves in the winter. There's probably more that I have forgotten too. I am a huge fan of the Nokia Lumia 920 Edit note: I have corrected a couple of auto correction spelling errors",33.0,Nokia,"Nokia Lumia 920, Black 32GB (AT&T)",https://www.amazon.com/Nokia-Lumia-920-Black-32GB/dp/B00A2V7BA4,https://m.media-amazon.com/images/I/61UTfUPGH1L._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B00A2V7BA4,468,209.67,0.0
